0 20 1 0 0 0
0 92 0 0 1 0
0 124 1 0 0 0
0 167 0 0 1 0
0 290 1 0 0 0
0 327 0 1 0 0
0 335 0 0 1 0
0 346 0 0 1 0
0 357 0 0 1 0
0 498 1 0 0 0
0 555 0 0 0 1
0 604 1 0 0 0
0 624 0 0 0 1
0 646 0 1 0 0
0 684 0 0 0 1
0 734 0 1 0 0
0 792 0 0 0 1
0 820 0 1 0 0
0 877 0 0 0 1
0 887 0 0 0 1
0 905 0 0 0 1
0 910 0 1 0 0
0 962 0 1 0 0
1 160 1 0 0 0
1 184 1 0 0 0
1 282 1 0 0 0
1 302 0 0 1 0
1 330 1 0 0 0
1 407 1 0 0 0
1 583 0 1 0 0
1 698 0 1 0 0
1 808 0 0 0 1
1 960 0 0 0 1
1 978 0 0 0 1
2 22 1 0 0 0
2 24 0 1 0 0
2 57 1 0 0 0
2 316 1 0 0 0
2 406 0 0 1 0
2 462 0 0 1 0
2 549 0 1 0 0
2 557 0 1 0 0
2 581 0 0 0 1
2 674 1 0 0 0
2 695 0 0 0 1
2 758 0 0 0 1
2 813 0 1 0 0
2 820 0 0 0 1
2 881 0 0 1 0
2 883 0 1 0 0
2 909 0 1 0 0
2 910 0 0 0 1
2 926 0 1 0 0
2 955 0 0 0 1
3 26 0 0 1 0
3 42 1 0 0 0
3 45 0 0 1 0
3 81 1 0 0 0
3 85 1 0 0 0
3 134 0 0 1 0
3 150 0 0 1 0
3 152 1 0 0 0
3 280 1 0 0 0
3 306 1 0 0 0
3 392 0 0 1 0
3 437 0 0 1 0
3 478 0 0 1 0
3 546 0 0 0 1
3 569 0 0 0 1
3 575 0 1 0 0
3 654 0 1 0 0
3 655 0 0 0 1
3 676 0 1 0 0
3 704 0 1 0 0
3 762 0 0 0 1
3 827 0 0 0 1
3 853 0 0 0 1
3 866 0 1 0 0
3 947 0 1 0 0
4 2 0 0 1 0
4 11 0 0 1 0
4 162 0 0 1 0
4 214 1 0 0 0
4 218 1 0 0 0
4 225 0 0 1 0
4 242 0 0 0 1
4 302 0 0 1 0
4 330 1 0 0 0
4 339 0 0 1 0
4 346 0 0 1 0
4 367 0 0 1 0
4 399 1 0 0 0
4 469 0 0 1 0
4 529 0 0 0 1
4 559 0 1 0 0
4 656 0 0 0 1
4 663 0 0 0 1
4 697 0 0 0 1
4 763 0 0 0 1
4 865 0 1 0 0
4 870 0 0 0 1
4 885 0 0 0 1
4 938 0 0 0 1
4 940 0 0 0 1
4 963 0 0 0 1
5 3 0 0 1 0
5 81 0 0 1 0
5 183 0 0 1 0
5 206 0 0 1 0
5 257 1 0 0 0
5 263 0 0 1 0
5 264 0 0 1 0
5 368 1 0 0 0
5 444 1 0 0 0
5 464 1 0 0 0
5 473 0 0 1 0
5 478 1 0 0 0
5 479 0 0 1 0
5 543 0 0 0 1
5 618 0 1 0 0
5 687 1 0 0 0
5 849 0 1 0 0
5 940 0 1 0 0
5 992 1 0 0 0
6 75 0 0 1 0
6 87 1 0 0 0
6 92 1 0 0 0
6 201 0 0 1 0
6 245 0 0 1 0
6 270 1 0 0 0
6 336 1 0 0 0
6 416 0 1 0 0
6 425 0 0 1 0
6 446 1 0 0 0
6 592 0 0 0 1
6 601 0 0 0 1
6 631 0 1 0 0
6 669 0 1 0 0
6 694 0 1 0 0
6 811 0 1 0 0
7 60 1 0 0 0
7 184 1 0 0 0
7 280 1 0 0 0
7 294 0 0 1 0
7 506 0 1 0 0
7 507 0 1 0 0
7 567 0 0 0 1
7 592 0 0 0 1
7 710 0 0 0 1
7 853 0 0 0 1
7 894 0 0 0 1
7 934 0 1 0 0
7 979 0 0 0 1
8 0 1 0 0 0
8 10 0 0 1 0
8 61 0 0 1 0
8 220 1 0 0 0
8 291 0 0 1 0
8 631 0 1 0 0
8 681 0 0 0 1
9 172 1 0 0 0
9 174 1 0 0 0
9 189 1 0 0 0
9 228 0 0 1 0
9 272 0 0 1 0
9 294 1 0 0 0
9 369 0 0 1 0
9 516 0 1 0 0
9 651 0 0 0 1
9 652 0 0 0 1
9 704 0 1 0 0
9 775 0 1 0 0
9 785 0 0 0 1
9 797 0 1 0 0
9 802 0 1 0 0
10 58 1 0 0 0
10 77 0 0 0 1
10 100 0 0 1 0
10 127 1 0 0 0
10 132 1 0 0 0
10 147 1 0 0 0
10 155 0 0 1 0
10 158 0 0 0 1
10 284 0 0 1 0
10 290 0 0 1 0
10 299 0 0 1 0
10 356 0 0 1 0
10 358 0 0 1 0
10 435 1 0 0 0
10 453 0 0 1 0
10 467 0 0 1 0
10 479 0 0 1 0
10 648 0 0 0 1
10 653 0 0 0 1
10 674 1 0 0 0
10 685 0 0 0 1
10 699 0 1 0 0
10 702 0 1 0 0
10 720 0 1 0 0
10 880 0 0 0 1
11 3 1 0 0 0
11 43 1 0 0 0
11 89 0 1 0 0
11 208 0 0 1 0
11 254 0 0 1 0
11 258 1 0 0 0
11 263 0 0 1 0
11 301 0 0 1 0
11 389 0 0 1 0
11 414 1 0 0 0
11 423 0 0 1 0
11 442 0 0 1 0
11 467 1 0 0 0
11 508 0 1 0 0
11 549 1 0 0 0
11 600 0 0 0 1
11 605 0 0 0 1
11 724 0 0 0 1
11 826 0 1 0 0
11 848 0 1 0 0
11 854 0 0 0 1
11 855 0 0 0 1
11 975 0 1 0 0
12 69 1 0 0 0
12 109 0 0 1 0
12 185 0 0 1 0
12 221 0 0 1 0
12 259 1 0 0 0
12 333 0 0 1 0
12 352 0 0 1 0
12 550 0 1 0 0
12 561 0 0 0 1
12 619 0 1 0 0
12 641 0 1 0 0
12 704 0 0 1 0
12 713 0 1 0 0
12 772 0 1 0 0
12 802 0 1 0 0
12 912 0 0 0 1
12 982 0 0 0 1
13 6 0 0 1 0
13 40 0 0 1 0
13 121 0 0 1 0
13 129 1 0 0 0
13 261 1 0 0 0
13 273 0 0 1 0
13 275 1 0 0 0
13 301 1 0 0 0
13 470 1 0 0 0
13 479 1 0 0 0
13 480 1 0 0 0
13 504 0 0 0 1
13 518 0 0 0 1
13 530 0 1 0 0
13 551 0 1 0 0
13 765 0 1 0 0
13 809 0 1 0 0
13 926 0 0 0 1
14 65 1 0 0 1
14 122 1 0 0 0
14 130 1 0 0 0
14 171 1 0 0 0
14 247 1 0 0 0
14 295 1 0 0 0
14 338 1 0 0 0
14 343 1 0 0 0
14 473 0 0 1 0
14 502 1 0 0 0
14 720 0 0 0 1
14 754 0 0 0 1
14 842 0 0 0 1
14 861 0 1 0 0
15 18 0 0 0 1
15 26 0 0 1 0
15 55 0 1 0 0
15 63 0 0 1 0
15 77 0 1 0 0
15 136 0 0 1 0
15 239 0 0 1 0
15 317 1 0 0 0
15 389 0 0 1 0
15 410 1 0 0 0
15 567 0 1 0 0
15 597 0 0 0 1
15 610 0 0 0 1
15 615 0 0 0 1
15 621 0 0 0 1
15 646 0 1 0 0
15 742 0 1 0 0
15 745 0 0 0 1
15 788 0 0 1 0
15 874 0 1 0 0
15 947 0 0 0 1
15 985 0 0 0 1
16 30 0 0 1 0
16 45 0 0 0 1
16 133 0 0 1 0
16 138 0 0 1 0
16 143 1 0 0 0
16 187 0 0 1 0
16 211 1 0 0 0
16 295 1 0 0 0
16 307 0 0 1 0
16 316 0 0 1 0
16 355 0 0 1 0
16 373 0 0 1 0
16 471 0 0 1 0
16 529 0 0 0 1
16 533 0 1 0 0
16 560 0 1 0 0
16 564 0 1 0 0
16 573 0 1 0 0
16 613 0 0 0 1
16 658 0 0 0 1
16 671 0 0 0 1
16 836 0 1 0 0
16 930 0 1 0 0
17 11 0 0 1 0
17 33 0 0 1 0
17 76 1 0 0 0
17 99 0 1 0 0
17 172 1 0 0 0
17 183 0 0 1 0
17 239 1 0 0 0
17 510 0 1 0 0
17 722 0 1 0 0
17 724 0 0 1 0
17 740 0 1 0 0
17 765 0 1 0 0
17 847 0 1 0 0
17 848 0 0 0 1
17 978 0 1 0 0
18 32 1 0 0 0
18 207 0 0 1 0
18 273 1 0 0 0
18 348 0 0 1 0
18 513 0 1 0 0
18 535 0 1 0 0
18 552 0 0 0 1
18 581 0 0 0 1
18 608 0 1 0 0
18 758 0 1 0 0
18 773 0 1 0 0
18 883 0 1 0 0
18 904 0 1 0 0
18 927 0 0 0 1
18 991 0 0 0 1
19 46 1 0 0 0
19 233 1 0 0 0
19 343 1 0 0 0
19 376 1 0 0 0
19 379 1 0 0 0
19 387 1 0 0 0
19 403 0 0 1 0
19 411 0 0 1 0
19 489 1 0 0 0
19 492 1 0 0 0
19 547 0 0 0 1
19 639 0 1 0 0
19 687 0 1 0 0
19 712 1 0 0 0
19 751 0 1 0 0
19 764 0 0 0 1
19 797 0 1 0 0
19 820 0 1 0 0
19 838 0 1 0 0
20 63 1 0 0 0
20 116 1 0 0 0
20 203 0 0 1 0
20 300 0 0 1 0
20 328 0 0 0 1
20 350 0 0 1 0
20 429 1 0 0 0
20 557 0 0 0 1
20 577 0 1 0 0
20 581 0 1 0 0
20 608 0 1 0 0
20 828 0 1 0 0
20 878 0 0 0 1
20 881 0 0 0 1
20 970 0 1 0 0
20 983 0 0 0 1
20 986 0 1 0 0
21 42 1 0 0 0
21 51 1 0 0 0
21 66 0 0 1 0
21 120 0 0 1 0
21 196 1 0 0 0
21 198 1 0 0 0
21 211 0 0 0 1
21 273 1 0 0 0
21 296 1 0 0 0
21 297 1 0 0 0
21 327 0 0 1 0
21 331 0 0 1 0
21 382 1 0 0 0
21 387 0 0 1 0
21 410 1 0 0 0
21 473 0 0 1 0
21 500 0 1 0 0
21 583 1 0 0 0
21 586 0 1 0 0
21 617 0 1 0 0
21 638 0 1 0 0
21 643 0 1 0 0
21 690 0 0 0 1
21 706 0 0 0 1
21 818 0 0 1 0
21 976 0 1 0 0
22 45 0 0 1 0
22 173 1 0 0 0
22 218 1 0 0 0
22 405 0 0 1 0
22 467 0 0 1 0
22 475 0 0 1 0
22 476 0 0 1 0
22 586 0 0 0 1
22 657 0 1 0 0
22 806 0 0 0 1
22 830 0 1 0 0
22 928 0 0 0 1
22 981 0 0 0 1
23 14 0 0 1 0
23 37 0 0 1 0
23 58 1 0 0 0
23 191 0 0 1 0
23 196 1 0 0 0
23 226 1 0 0 0
23 243 1 0 0 0
23 272 1 0 0 0
23 337 0 0 1 0
23 501 0 1 0 0
23 609 0 0 0 1
23 749 0 0 0 1
23 783 0 1 0 0
23 967 0 1 0 0
24 7 0 0 1 0
24 66 0 0 1 0
24 93 1 0 0 0
24 107 0 1 0 0
24 173 0 0 1 0
24 208 0 0 1 0
24 215 0 0 1 0
24 362 0 0 1 0
24 545 0 1 0 0
24 616 0 0 0 1
24 617 1 0 0 0
24 619 0 0 0 1
24 697 0 0 0 1
24 825 0 0 0 1
24 851 0 1 0 0
24 898 0 1 0 0
25 33 1 0 0 0
25 153 1 0 0 0
25 168 0 0 1 0
25 176 0 0 1 0
25 346 1 0 0 0
25 373 1 0 0 0
25 381 1 0 0 0
25 494 0 0 1 0
25 529 0 0 0 1
25 569 0 0 0 1
25 618 0 1 0 0
25 710 0 1 0 0
25 789 0 0 0 1
25 806 0 0 0 1
25 833 0 1 0 1
25 852 0 1 0 0
25 896 0 0 0 1
25 950 0 0 0 1
26 25 1 0 0 0
26 164 0 0 1 0
26 188 1 0 0 0
26 226 1 0 0 0
26 250 0 0 1 0
26 261 0 0 1 0
26 370 0 0 1 0
26 461 1 0 0 0
26 568 0 1 0 0
26 595 0 0 0 1
26 636 0 1 0 0
26 678 0 0 0 1
26 679 0 1 0 0
26 691 0 0 1 0
26 727 0 1 0 0
26 732 0 1 0 0
26 770 0 0 0 1
26 780 1 0 0 0
26 837 0 0 0 1
27 67 0 0 1 0
27 126 1 0 0 0
27 275 0 0 1 0
27 309 1 0 0 0
27 448 0 0 1 0
27 568 0 1 0 0
27 620 0 1 0 0
27 752 0 0 0 1
27 761 0 0 0 1
27 766 0 1 0 0
27 887 0 0 0 1
28 15 1 0 0 0
28 45 0 0 1 0
28 71 1 0 0 0
28 119 0 0 1 0
28 125 1 0 0 0
28 152 1 0 0 0
28 183 1 0 0 0
28 196 1 0 0 0
28 218 0 0 1 0
28 312 0 0 1 0
28 397 0 0 1 0
28 633 0 1 0 0
28 693 0 1 0 0
28 712 0 0 0 1
28 782 0 1 0 0
28 798 0 0 0 1
28 813 0 1 0 0
