 0 7 1 0 0 0
 0 15 1 0 0 0
 0 22 0 0 1 0
 0 23 1 0 0 0
 0 29 0 0 0 1
 0 43 0 0 0 1
 0 91 0 1 0 0
 0 100 1 0 0 0
 0 110 0 0 0 1
 0 149 0 0 1 0
 0 188 1 0 0 0
 0 190 0 0 1 0
 0 198 1 0 0 0
 0 214 0 1 0 0
 0 218 1 0 0 0
 0 221 0 0 0 1
 0 230 1 0 0 0
 0 245 0 1 0 0
 0 262 1 0 0 0
 0 267 0 0 1 0
 0 293 1 0 0 1
 0 302 0 0 0 1
 0 571 0 0 1 0
 0 670 0 0 0 1
 1 36 0 0 1 0
 1 61 0 0 1 0
 1 109 1 0 0 0
 1 130 1 0 0 0
 1 133 0 0 1 0
 1 138 0 0 0 1
 1 202 1 0 0 0
 1 209 0 0 1 0
 1 244 0 0 0 1
 1 316 1 0 0 0
 1 320 0 0 0 1
 1 452 0 0 1 0
 1 457 0 0 0 1
 1 636 0 1 0 0
 1 688 0 1 0 0
 1 807 1 0 0 0
 1 923 0 0 0 1
 1 927 0 1 0 0
 2 3 0 1 0 0
 2 10 0 1 0 0
 2 50 0 1 0 0
 2 51 0 0 0 1
 2 64 0 0 0 1
 2 83 0 0 0 1
 2 102 0 0 0 1
 2 110 0 1 0 0
 2 115 0 0 0 1
 2 146 1 0 0 0
 2 190 0 1 0 0
 2 255 1 0 0 0
 2 307 1 0 0 0
 2 568 0 0 0 1
 2 773 0 0 0 1
 3 20 0 0 0 1
 3 31 1 0 0 0
 3 70 0 0 0 1
 3 73 0 0 1 0
 3 87 0 0 0 1
 3 88 1 0 0 0
 3 89 0 0 1 0
 3 101 0 0 0 1
 3 110 0 0 0 1
 3 134 0 0 0 1
 3 194 0 0 0 1
 3 198 0 0 0 1
 3 203 0 0 0 1
 3 218 0 0 1 0
 3 255 0 0 1 0
 3 279 0 1 0 0
 3 281 0 0 1 0
 3 292 0 1 0 0
 3 293 0 0 0 1
 3 310 1 0 0 0
 3 314 1 0 0 0
 3 404 1 0 0 0
 3 429 0 1 0 0
 4 15 0 0 1 0
 4 107 0 0 0 1
 4 138 0 0 1 0
 4 139 0 1 0 0
 4 154 0 1 0 0
 4 182 0 0 1 0
 4 186 0 1 0 0
 4 196 1 0 0 0
 4 201 0 0 1 0
 4 220 0 0 1 0
 4 234 0 0 1 0
 4 261 1 0 0 0
 4 262 0 0 0 1
 4 273 0 1 0 0
 4 306 0 1 0 0
 4 316 0 1 0 0
 4 318 0 0 1 0
 4 320 0 0 0 1
 4 806 0 0 0 1
 4 832 1 0 0 0
 4 850 0 0 1 0
 4 977 0 1 0 0
 5 6 0 1 0 0
 5 71 0 0 1 0
 5 78 0 0 0 1
 5 86 0 0 1 0
 5 102 0 1 0 1
 5 138 0 1 0 0
 5 150 1 0 0 0
 5 178 0 0 1 0
 5 230 0 0 0 1
 5 235 0 0 0 1
 5 260 1 0 0 0
 5 265 0 0 0 1
 5 272 0 0 1 0
 5 279 0 1 0 0
 5 286 1 0 0 0
 5 376 0 0 0 1
 5 751 0 0 1 0
 6 17 0 1 0 0
 6 53 0 1 0 0
 6 82 0 1 0 0
 6 94 0 0 1 0
